RNF39 AP1B1
UFM1 GSK3B
UFM1 UBE2D3
UFM1 TKT
UFM1 UFC1
NDUFA4 HSPD1
NDUFA4 SOCS6
NDUFA4 ATP5F1C
NDUFA4 HSPA9
NDUFA4 RPL23
NDUFA4 NDUFB9
NDUFA4 NDUFS4
NDUFA4 NDUFA2
NDUFA4 NDUFA12
NDUFA4 NDUFB10
NDUFA4 NDUFS3
NDUFA4 NDUFA8
NDUFA4 SSR4
NDUFA4 UQCRC1
NDUFA4 NDUFB8
NDUFA4 COX7C
NDUFA4 COX6C
NDUFA4 COA3
NDUFA4 NDUFS7
NDUFA4 NDUFA1
NDUFA4 NDUFB4
NDUFA4 NDUFAB1
NDUFA4 MT-ND1
NDUFA4 NDUFB3
NDUFA4 NDUFA7
NDUFA4 NDUFV1
NDUFA4 NDUFC2
NDUFA4 TMEM33
NDUFA4 MT-ND4
NDUFA4 NDUFA11
NDUFA4 NDUFB1
RNF111 SKI
RNF111 SMAD3
RNF111 UBE2D3
RNF111 SMAD2
RNF111 RNF111
RNF111 TNFRSF1A
RNF111 UBE2M
RNF111 UBE2E2
RNF111 UBE2Q2
RNF111 MDFI
RNF111 PAX6
RNF111 PTPN3
RNF111 TSPYL1
RNF111 NOTCH2NLA
NFIX SKI
NFIX NFIX
ZNF593 RAB1A
ZNF593 LNX1
RTN3 RTN3
RTN3 RTN2
BCL10 TNFRSF1A
BCL10 CSNK1A1
BCL10 BCL10
BMP7 SMAD3
BMP7 SMAD1
BMP7 ACTN4
BMP7 NOTCH2NLA
BMP7 ACVR2A
BMP7 BMP7
ITGB3BP RXRA
ITGB3BP RELA
ITGB3BP ARFIP2
ITGB3BP KIFC3
ITGB3BP ACTG1
ITGB3BP AKT1S1
ITGB3BP ITGB3BP
ITGB3BP DDX24
ITGB3BP C14orf119
ITGB3BP ANKRD11
ITGB3BP MEIS2
EHBP1 TAF9
BCAS1 DYNLL1
BCAS1 BCAS1
ARFIP2 CDKN2A
ARFIP2 RAC1
ARFIP2 ARF6
ARFIP2 ARF5
ARFIP2 ARFIP2
ARFIP2 LNX1
ARFIP2 GOLGA2
ARFIP2 REL
ARFIP2 SH3GLB1
ARFIP2 PLP2
ARFIP2 KRT16
ANXA1 EGFR
ANXA1 HSPA8
ANXA1 HSPD1
ANXA1 YWHAZ
ANXA1 KRT8
ANXA1 ANXA2
ANXA1 HNRNPA2B1
ANXA1 ENO1
ANXA1 HNRNPD
ANXA1 HSP90AA1
ANXA1 FAF1
ANXA1 PHB
ANXA1 KPNB1
ANXA1 ATP5F1A
ANXA1 TGM2
ANXA1 RAN
ANXA1 RIPK1
ANXA1 TNPO1
ANXA1 MEIS2
ANXA1 VDAC2
ANXA1 DLG3
TSR1 YWHAZ
TSR1 LARP7
TSR1 EIF1B
TSR1 SMNDC1
ZSWIM8 ATXN1
ZSWIM8 ATN1
TFAP2B MYC
TFAP2B CITED4
PLIN2 DESI2
CXADR KRAS
CXADR EWSR1
CXADR LNX1
UBXN2A PPP1CB
UBXN2A HSPA9
UBXN2A PPP1R11
CD9 HBEGF
CD9 SDC1
CD9 CD46
CD9 CD59
CD9 CD63
DCAF1 NR4A1
DCAF1 ZFC3H1
DCAF1 DDB1
DCAF1 CUL4A
DCAF1 COPS4
DCAF1 DCAF1
DCAF1 UBXN7
ZNF226 ATF4
ZNF226 SSBP3
DHX9 MDM2
DHX9 RELA
DHX9 CDC5L
DHX9 CDKN1A
DHX9 NFKB2
DHX9 ARF6
DHX9 XRCC5
DHX9 POLR2A
DHX9 DDX17
DHX9 EWSR1
DHX9 HSPA5
DHX9 ILF2
DHX9 YWHAZ
DHX9 FBL
DHX9 KHDRBS1
DHX9 WBP11
DHX9 AKAP8L
DHX9 IVNS1ABP
DHX9 STAU1
DHX9 LARP7
DHX9 ATP5F1C
DHX9 SRSF2
DHX9 CDK12
DHX9 TRA2B
DHX9 TOP1
DHX9 PHF5A
DHX9 RPL10A
DHX9 MRPS15
DHX9 PHB
DHX9 ACIN1
DHX9 SRSF1
DHX9 PPM1G
DHX9 GTF2B
DHX9 ALYREF
DHX9 MFAP1
DHX9 RPL24
DHX9 MOV10
DHX9 NOP58
DHX9 RPL23
DHX9 HNRNPM
DHX9 SNRPA1
DHX9 DHX15
DHX9 EBNA1BP2
DHX9 SRSF9
DHX9 PRPF40A
DHX9 SNW1
DHX9 HNRNPA2B1
DHX9 PAK1IP1
DHX9 SRRM1
DHX9 DHX8
DHX9 DDX46
DHX9 BRIX1
DHX9 SMNDC1
DHX9 DHX9
DHX9 BCAS2
DHX9 SRSF4
DHX9 STOML2
DHX9 THOC3
DHX9 RSL1D1
DHX9 NCBP2
DHX9 SRPK1
DHX9 RBM25
DHX9 CWC22
DHX9 SCYL2
DHX9 SRSF11
DHX9 SLU7
DHX9 SNRPA
DHX9 IK
DHX9 SF3B4
DHX9 PUF60
GPI IGFBP3
GPI PRDX6
GPI HK2
GPI G6PD
GPI TPI1
GPI PGM1
GPI GPI
TMEM87A MDM2
AKAP9 DAXX
AKAP9 CDC5L
AKAP9 TRIP10
AKAP9 KDM1A
AKAP9 YWHAG
AKAP9 MAPRE1
AKAP9 PPP1CB
AKAP9 HNRNPM
AKAP9 PPP2R1B
AKAP9 CSNK1E
AKAP9 PUF60
AKAP9 CALM2
AKAP9 CLIC1
LGALS7 USP1
LGALS7 SSBP1
LGALS7 CA12
LGALS7 LGALS7
MAGEF1 MDFI
DKC1 DAXX
DKC1 MYC
DKC1 FBL
DKC1 STAU1
DKC1 NOP58
DKC1 NHP2
DKC1 LYPLA2
PSMA5 MYC
PSMA5 PSMA3
PSMA5 HSPA8
PSMA5 PSEN1
PSMA5 HSPA5
PSMA5 PSMD2
PSMA5 PSMD14
PSMA5 PSMC5
PSMA5 PSMC3
PSMA5 PSMC4
PSMA5 PSMD6
PSMA5 PSMD7
PSMA5 ADRM1
PSMA5 PSMA2
PSMA5 PSMD12
PSMA5 PSMD1
PSMA5 PSMD8
PSMA5 PSMB5
PSMA5 PSMB2
PSMA5 PSME4
ETS2 EP300
ETS2 PSEN1
ETS2 FOSL1
ETS2 ETS2
LAMC2 PDIA3
LAMC2 COL7A1
LAMC2 LAMB3
NSG1 PDZK1IP1
NFKBIZ NFKB2
NFKBIZ KPNB1
BRD4 CCNT1
BRD4 MYC
BRD4 EP300
BRD4 JMJD6
BRD4 BRD9
BRD4 NSD3
BRD4 NCK1
BRD4 KDM5B
BRD4 PRPF40A
BRD4 MED24
BRD4 C8orf33
NUP153 MYC
NUP153 LMNA
NUP153 YWHAG
NUP153 SMAD3
NUP153 SMAD2
NUP153 RAN
NUP153 KPNB1
NUP153 SENP2
NUP153 LARP7
NUP153 TNPO1
NUP153 NUP153
NOP58 MYC
NOP58 SS18
NOP58 ILF2
NOP58 FBL
NOP58 EBNA1BP2
NOP58 TOP1
NOP58 HNRNPM
NOP58 LARP7
NOP58 RPL24
NOP58 RPL10A
NOP58 DHX15
NOP58 NOC4L
NOP58 RPL23
NOP58 SRPK1
NOP58 BRIX1
NOP58 SCYL2
NOP58 RSL1D1
PTRH2 PTRH2
CTTNBP2NL PPP2CA
CTTNBP2NL PPP2CB
CTTNBP2NL PPP2R1B
CTTNBP2NL STK26
CTTNBP2NL STRN
CTTNBP2NL STRN3
CTTNBP2NL PDCD10
CTTNBP2NL STK24
CTTNBP2NL MOB4
UBTD2 UBA1
TLE1 RELA
TLE1 RUNX1
TLE1 CDKN1A
TLE1 GSK3B
TLE1 CSNK2B
TLE1 SS18
TLE1 POLB
TLE1 IL6ST
TLE1 NONO
TLE1 ATN1
TLE1 TLE1
TLE1 TLE2
TLE1 PAX9
TLE1 RNF10
TLE1 MORF4L2
TLE1 GRB7
TLE1 RERE
TLE1 ANXA7
TLE1 FUBP1
TLE1 SAT1
TLE1 MPHOSPH6
GPX1 HSD17B4
GPX1 GSR
ANKLE2 PPP2CA
ANKLE2 PPP2CB
EIF5A REL
EIF5A TGM2
NR2C2AP REL
COX6C PHB
COX6C SAT1
COX6C PTN
COX6C NDUFS3
COX6C UQCRC1
ELK3 SRF
ELK3 NCK1
EBP EBPL
EBP TMEM147
EBP YIF1A
EBP EMP1
EBP ARL6IP6
EBP PLP2
EBP SYNGR1
EBP UBIAD1
EBP EMC6
EBP TMEM254
EBP STX6
EBP EBP
EBP MFSD6
EBP TLCD1
EBP SLC3A2
EBP ORMDL3
EBP RNF152
EBP TMEM11
EBP YIPF6
EBP LRP10
EBP LTC4S
EBP VAMP2
EBP SCAMP4
EBP TIMM23
EXOC6B EXOC7
EXOC6B EXOC3
EXOC6B EXOC1
BECN1 CDKN2A
BECN1 BECN1
BECN1 MCL1
BECN1 PGK1
BECN1 MAP2K3
BECN1 TP53BP2
BECN1 PTOV1
BECN1 GSPT1
RBFOX2 PSMA3
RBFOX2 ATXN1
RBFOX2 BRD7
RBFOX2 ATN1
RBFOX2 RBFOX2
RBFOX2 RERE
RBFOX2 ELAVL2
RBFOX2 CHERP
P2RY2 ITGAV
TXN MYC
TXN EGFR
TXN APEX1
TXN YWHAZ
TXN MYD88
TXN TXN2
TXN ANKRD11
MDFI RAC1
MDFI KRAS
MDFI RASSF5
MDFI EWSR1
MDFI BAG3
MDFI ATN1
MDFI CDC42EP1
MDFI TXN2
MDFI PHLDA1
MDFI BCAM
MDFI C8orf33
MDFI MDFI
MDFI REX1BD
MDFI DHRS1
MDFI CCDC120
MDFI NECTIN2
MDFI GDF15
MDFI ELOA
MDFI GPATCH2L
MDFI AVPI1
MDFI FAM214B
MDFI MRPL40
MDFI CRY1
MDFI GTF3C5
MDFI HOMER2
MDFI NDUFA7
MDFI SERF2
MDFI ZNF426
MDFI GNE
MDFI SHMT1
MDFI ADRA2C
MDFI FAM120AOS
MDFI TSPYL1
MDFI SCAMP4
CAMSAP1 SMAD1
ELL2 MED10
ELL2 AFF4
ELL2 MED26
CBLC EGFR
CBLC SHC1
CBLC UBE2L3
CBLC UBE2H
CBLC ABI1
CBLC UBE2R2
CBLC YES1
DUSP4 ZNF426
TOMM34 HSP90AA1
TOMM34 AHSA1
TOMM34 CDC37L1
TOMM34 ATP6V1D
MLF1 YWHAZ
UBE2H UBA1
UBE2H RNF10
UBE2H DNM1L
UBE2H TRIM2
UBE2H RNF34
UBE2H TRIM56
YIPF6 TMEM11
YIPF6 PDZK1IP1
YIPF6 EFNA5
YIPF6 CRB3
YIPF6 ULBP2
YIPF6 RAET1L
YIPF6 PSCA
WDR43 FBL
IRAK2 SMAD2
IRAK2 SMURF1
IRAK2 MYD88
IRAK2 ZC3H12A
IRAK2 IRAK2
CRB3 PSMA3
CRB3 PARD6B
CRB3 UBIAD1
CRB3 MPP5
CRB3 BET1
CRB3 BCL2L13
CRB3 PLP2
CD63 SRF
CD63 RNF13
ATP5F1C MYC
ATP5F1C EGFR
ATP5F1C ILF2
ATP5F1C FBL
ATP5F1C PHB
ATP5F1C LARP7
ATP5F1C UQCRC1
ATP5F1C VDAC2
ATP5F1C ATP5F1A
ATP5F1C NDUFS3
ATP5F1C DHX15
ATP5F1C RPL23
ATP5F1C CA12
ATP5F1C CHMP2B
ATP5F1C MED15
ATP5F1C MT-ATP8
ATP5F1C RPL24
ATP5F1C ATP5ME
ATP5F1C NDUFB3
ATP5F1C PNO1
ATP5F1C ATP5MC1
ATP5F1C PTN
ATP5F1C MRPS15
ATP5F1C PHF5A
TALDO1 ARF6
TALDO1 TFAP2A
TALDO1 TKT
TALDO1 PGM1
TALDO1 MCC
TALDO1 EIF1B
TALDO1 TALDO1
GLRX3 STAU1
GLRX3 PLSCR1
GLRX3 ZNF426
GLRX3 NOTCH2NLA
GLRX3 PRKD2
GLRX3 GLRX3
GLRX3 SOX7
GLRX3 LNX1
GLRX3 METAP1
GSTP1 MDM2
GSTP1 EGFR
GSTP1 GSTP1
GSTP1 NOTCH2NLA
GSTP1 PRDX6
GSTP1 TGM2
GSTP1 PTN
GSTP1 PNO1
SERINC2 TMEM54
SERINC2 TMEM14A
ZFC3H1 GOLGA2
SMC5 YWHAZ
TAPBP PDIA3
TAPBP COPB1
TAPBP CALR
SIAH1 RBBP8
SIAH1 TP53BP2
SIAH1 BAG1
SIAH1 AFF4
SIAH1 SIAH1
SIAH1 NUMB
SIAH1 UBE2D3
SIAH1 UBE2E2
SIAH1 ATN1
SIAH1 PUF60
SIAH1 MYD88
SIAH1 ZCCHC10
SIAH1 EIF3J
SIAH1 KIFC3
SIAH1 MX1
SIAH1 SYT7
SIAH1 TUBA1B
SIAH1 NELFA
SIAH1 ZFYVE21
SIAH1 NECTIN2
SIAH1 BAG3
UQCRC1 SNRPF
UQCRC1 NDUFB9
UQCRC1 NDUFS4
UQCRC1 COX5A
UQCRC1 COX6B1
UQCRC1 NDUFA2
UQCRC1 NDUFA12
UQCRC1 NDUFB10
UQCRC1 NDUFS3
UQCRC1 NDUFA8
UQCRC1 NDUFA1
UQCRC1 NDUFB4
UQCRC1 NDUFB3
UQCRC1 MT-ND4
UQCRC1 MT-ND5
UQCRC1 NDUFC2
UQCRC1 NDUFAB1
UQCRC1 MT-ND1
UQCRC1 NDUFB8
UQCRC1 NDUFA11
UQCRC1 COX6A1
UQCRC1 NDUFS7
UQCRC1 NDUFV1
UQCRC1 MT-CO3
UQCRC1 NDUFB1
UQCRC1 NDUFA7
UQCRC1 COX7A1
UQCRC1 COX7C
RERE PSMA3
RERE ATN1
RERE PLSCR1
RERE CCDC120
RERE TRIP6
RERE PRRC2B
SLC1A5 KRAS
SLC1A5 TNFRSF1A
GTF2B RELA
GTF2B MYC
GTF2B EP300
GTF2B POLR2A
GTF2B ATF4
GTF2B REL
GTF2B POLR2H
GTF2B SMARCC2
GTF2B CCNC
GTF2B YWHAE
GTF2B TAF9
GTF2B GTF2F1
GTF2B GTF2E2
GTF2B PSMC5
GTF2B GTF2H1
GTF2B SMARCD2
GTF2B POLR2L
GTF2B TAF7
GTF2B GTF2B
GTF2B ESRRA
HOMER1 RYR1
HOMER1 ABI1
HOMER1 EFNB2
HOMER1 AIMP1
HOMER1 HOMER1
HOMER1 TANC1
CDH1 MDM2
CDH1 EGFR
CDH1 LMNA
CDH1 HSPA8
CDH1 HSPD1
CDH1 GSK3B
CDH1 PSEN1
CDH1 SMAD3
CDH1 XRCC5
CDH1 HSPA5
CDH1 IRS1
CDH1 ACTG1
CDH1 HSP90AA1
CDH1 ERBIN
CDH1 CDC42
CDH1 KRT18
CDH1 CDH1
CDH1 CDH3
CDH1 PKP4
CDH1 CSNK1A1
CDH1 YES1
CDH1 TGM2
CDH1 ACTN4
CDH1 KIFC3
CDH1 TJP1
CDH1 PTPN14
CDH1 BOC
CDH1 CSNK1E
CDH1 PTPRF
CDH1 CCT6A
CDH1 ANAPC11
BICD2 SNW1
BICD2 YES1
BICD2 MFAP1
BICD2 LNX1
BICD2 PMF1
BICD2 BICD2
BICD2 TBRG4
SHC1 EGFR
SHC1 HSPA8
SHC1 PLSCR1
SHC1 SOS1
SHC1 IL6ST
SHC1 GAB1
SHC1 S100A9
SHC1 ARHGEF5
SHC1 SHC1
SHC1 GRB7
SHC1 YWHAZ
SHC1 CALCOCO2
SHC1 EIF4G3
SHC1 DDR1
SHC1 KRT18
SHC1 CEACAM1
SHC1 C11orf58
SHC1 HSP90AA1
SHC1 IRS2
SHC1 IRS1
SHC1 PRKRA
SHC1 MST1R
UBXN7 ELOB
UBXN7 PAX6
UBXN7 REL
UBXN7 DDB1
UBXN7 CUL4A
UBXN7 CUL3
UBXN7 ZNRF1
UBXN7 NEDD8
UBXN7 UBB
UBXN7 TRIM8
VDAC2 HSPA8
VDAC2 HSPD1
VDAC2 ANXA2
VDAC2 HNRNPA2B1
VDAC2 ENO1
VDAC2 HNRNPD
VDAC2 HSP90AA1
VDAC2 PHB
VDAC2 KPNB1
VDAC2 ATP5F1A
VDAC2 RAN
VDAC2 BAK1
VDAC2 TNPO1
VDAC2 NDUFB9
VDAC2 NDUFA8
VDAC2 MAGT1
VDAC2 NDUFV1
CCDC59 MOB4
SH3GLB1 SH3GLB2
SH3GLB1 SH3GLB1
SH3GLB1 ADAM9
SH3GLB1 KLHDC10
SH3GLB1 DESI2
SH3GLB1 TPD52
GJA1 TJP1
GJA1 GJA1
RNF10 UBE2D3
RNF10 UBE2E2
RNF10 UBE2Q2
TMEM11 MUC1
TMEM11 PHLDA3
TMEM11 MSMO1
TMEM11 TMEM205
TMEM11 FAM210B
TMEM11 PDZK1IP1
TMEM11 NDUFS3
CTDSPL MBP
NEDD8 MCM4
NEDD8 YWHAG
NEDD8 UBE2M
NEDD8 ELOB
NEDD8 AHR
NEDD8 DDB1
NEDD8 BTRC
NEDD8 SMURF1
NEDD8 CUL4A
NEDD8 PSMD2
NEDD8 CUL3
NEDD8 RPL24
NEDD8 RPL10A
NEDD8 UBA2
NEDD8 RPL23
NEDD8 FBXO11
NEDD8 COPS4
NEDD8 UBB
NEDD8 ARHGEF4
NEDD8 NEDD8
PCDH1 SMAD3
GLI3 SKI
GLI3 SMAD3
GLI3 SMAD2
GLI3 SMAD1
GLI3 BTRC
GLI3 YWHAE
DPY30 PSMD14
DPY30 PSMC3
DPY30 DPY30
DPY30 CHMP2B
HMGN3 SMAD2
COX20 C1orf56
SERPINB8 HSPB8
PSMC3 MDM2
PSMC3 MYC
PSMC3 PSMA3
PSMC3 ATXN1
PSMC3 CDKN2A
PSMC3 KDM1A
PSMC3 HSPA8
PSMC3 FOSL1
PSMC3 HSPA5
PSMC3 SEM1
PSMC3 PSMD2
PSMC3 TRAF4
PSMC3 AMOTL2
PSMC3 PSMD14
PSMC3 PSMC5
PSMC3 USP14
PSMC3 PSMB5
PSMC3 PSMC4
PSMC3 PSMD6
PSMC3 PSMD7
PSMC3 PSMC3
PSMC3 PSMD8
PSMC3 PSMD1
PSMC3 PSMA2
PSMC3 PSMD12
PSMC3 PSMB2
PSMC3 ADRM1
PSMC3 PSME4
PSMC3 NDUFAB1
PSMC3 CKMT1B
PLEKHM2 RAB9A
SON YWHAG
SON TNFRSF1A
SON PRPF40A
SON SNIP1
SON TRIP6
TNPO1 HSPA8
TNPO1 HSPD1
TNPO1 YWHAZ
TNPO1 ANXA2
TNPO1 HNRNPA2B1
TNPO1 ENO1
TNPO1 HNRNPD
TNPO1 HSP90AA1
TNPO1 HNRNPM
TNPO1 PHB
TNPO1 SOCS6
TNPO1 KPNB1
TNPO1 ATP5F1A
TNPO1 RAN
TNPO1 TNPO1
CITED4 EP300
CITED4 APEX1
CITED4 TFAP2A
WDFY2 ARL6IP1
WDFY2 YIF1A
CLDN4 TJP1
CLDN4 GOLM1
ZNF217 KDM1A
ZNF217 KDM5B
ZNF217 RREB1
DAPK2 DAPK2
NPAS2 RXRA
NPAS2 EP300
NPAS2 HSP90AA1
NPAS2 UBAP2
COPB1 ARCN1
COPB1 COPB2
COPB1 COPB1
COPB1 KDELR1
COPB1 COPZ2
DEFB1 ASPH
HDX LNX1
HDX GCC1
CLDN16 TJP1
PHLDA1 EGFR
PHLDA1 TRAF4
PHLDA1 PLSCR1
PHLDA1 NOTCH2NLA
STX6 PSMA3
STX6 ARL6IP1
STX6 VAMP2
STX6 EEA1
STX6 TMEM205
STX6 FAM210B
NFE2L1 GSK3B
NFE2L1 ATF4
NFE2L1 BTRC
NFE2L1 MAFK
SNAI2 MDM2
SNAI2 GSK3B
SNAI2 SAT1
CYB5R2 REL
CYB5R2 GOLGA2
HNRNPM RELA
HNRNPM MYC
HNRNPM CDC5L
HNRNPM LMNA
HNRNPM NFKB2
HNRNPM ARF6
HNRNPM YWHAG
HNRNPM DDX17
HNRNPM EWSR1
HNRNPM ILF2
HNRNPM FBL
HNRNPM SRSF1
HNRNPM HNRNPA2B1
HNRNPM EBNA1BP2
HNRNPM TOP1
HNRNPM SNW1
HNRNPM DOT1L
HNRNPM IVNS1ABP
HNRNPM STAU1
HNRNPM SRSF2
HNRNPM RBMX
HNRNPM FRG1
HNRNPM RPL10A
HNRNPM SNRPD1
HNRNPM PNN
HNRNPM SNRPF
HNRNPM ALYREF
HNRNPM RPL24
HNRNPM RPL23
HNRNPM BRIX1
HNRNPM DHX15
HNRNPM SLU7
HNRNPM SRPK1
HNRNPM RSL1D1
HNRNPM RALY
HNRNPM SCYL2
HNRNPM SRRM1
HNRNPM MED26
HNRNPM CWC22
HNRNPM SNRPA1
HNRNPM PHLDA3
HNRNPM DHX8
HNRNPM CEACAM5
TP63 TDG
TP63 DAXX
TP63 MDM2
TP63 EP300
TP63 CDKN2A
TP63 BTRC
TP63 KCTD5
TP63 TP53BP2
TP63 PPP1R13L
TP63 RPS6KB1
TP63 PPP1R13B
TP63 SMARCD2
TP63 JAG1
TP63 TP63
TP63 SMAD2
TP63 DAB2IP
TP63 SCAF4
BRAF KRAS
BRAF HSPA8
BRAF YWHAG
BRAF HSPA5
BRAF YWHAZ
BRAF HSP90AA1
BRAF YWHAE
BRAF PPP2CA
BRAF BRAF
BRAF HSPA9
BRAF PPP2R2A
ZNF426 CCNC
ZNF426 LNX1
ZNF426 CALCOCO2
ZNF426 ANKRD11
MAP2K3 MYC
MAP2K3 MAP2K3
DUSP11 SRSF9
ARHGEF4 MCM4
ARHGEF4 RAC1
ARHGEF4 YWHAG
ARHGEF4 UBE2M
ARHGEF4 DDB1
ARHGEF4 CUL4A
ARHGEF4 PSMD2
ARHGEF4 CUL3
ARHGEF4 RPL24
ARHGEF4 RPL10A
ARHGEF4 RPL23
SAR1A ATXN1
SAR1A UBIAD1
SAR1A CLEC7A
SAR1A MCC
SAR1A EIF1B
SAR1A UPK1B
SAR1A PLP2
SAR1A TMEM254
SAR1A AQP3
RIOK3 FBL
RIOK3 CASP10
RIOK3 PSMC4
RIOK3 CALM2
RIOK3 SSR4
PLEC EGFR
PLEC ACTG1
PLEC CYLD
PLEC SPTAN1
PLEC TJP1
RAP2B RASSF5
TFDP1 SMAD3
TFDP1 COMMD1
TFDP1 CBX3
TFDP1 RYBP
TFDP1 GJB3
TFDP1 RING1
ADAM9 MYC
ADAM9 KRAS
ADAM9 ITGAV
ADAM9 SH3D19
SGMS2 LPAR3
HSPA5 RELA
HSPA5 PSMA3
HSPA5 EGFR
HSPA5 EP300
HSPA5 NFKB2
HSPA5 HSPA8
HSPA5 CALR
HSPA5 HSPD1
HSPA5 GSK3B
HSPA5 LDLR
HSPA5 REL
HSPA5 DDX17
HSPA5 DDX24
HSPA5 DDB1
HSPA5 SNW1
HSPA5 EIF2AK3
HSPA5 SQSTM1
HSPA5 BAG3
HSPA5 STIP1
HSPA5 PHB
HSPA5 CASP7
HSPA5 ATP5F1A
HSPA5 HSPA5
HSPA5 STAU1
HSPA5 RC3H1
HSPA5 PSMC5
HSPA5 FBL
HSPA5 PSMB5
HSPA5 YWHAZ
HSPA5 TNFRSF1A
HSPA5 ADRM1
HSPA5 CUL4A
HSPA5 CBX3
HSPA5 PSMD7
HSPA5 PSMD14
HSPA5 HSP90AA1
HSPA5 PSMA2
HSPA5 COBLL1
HSPA5 PSMC4
HSPA5 PSMD2
HSPA5 KRT18
HSPA5 PSMD6
HSPA5 PSMD12
HSPA5 ZFP91
HSPA5 RING1
HSPA5 PSMB2
HSPA5 PSMD8
HSPA5 KRT8
HSPA5 PSMD1
HSPA5 RIPK1
HSPA5 SUDS3
HSPA5 PSME4
MLEC MCC
FOXP2 CCNC
FOXP2 LNX1
FOXP2 FOXP2
GNPDA1 EWSR1
GNPDA1 HK2
GNPDA1 MCC
GNPDA1 GNPDA1
TKT MYC
TKT YWHAZ
TKT ENO1
TKT FBXO11
TKT TPI1
TKT EIF1B
TKT MCC
TKT PGM1
TKT PRPS2
TKT TKT
RBM25 EGFR
RBM25 CDC5L
RBM25 RAC1
RBM25 DDX17
RBM25 WBP11
RBM25 GOLGA2
RBM25 SRSF1
RBM25 SNW1
RBM25 TRA2B
RBM25 CDC42
RBM25 SRRM1
RBM25 JMJD6
RBM25 SRSF2
RBM25 CDK12
RBM25 ACIN1
RBM25 PPM1G
RBM25 ALYREF
RBM25 MFAP1
RBM25 MOV10
RBM25 DHX15
RBM25 SLU7
RBM25 DDX46
RBM25 IK
RBM25 PRPF40A
RBM25 SNRPA
RBM25 SNRPA1
RBM25 DHX8
RBM25 SF3B4
RBM25 SMNDC1
RBM25 THOC3
RBM25 PUF60
RBM25 SRSF4
RBM25 BCAS2
RBM25 NCBP2
RBM25 CWC22
RBM25 SRSF9
RBM25 SRSF11
RING1 MYC
RING1 HSPA8
RING1 DDB1
RING1 FBL
RING1 UBE2D3
RING1 CBX3
RING1 UBE2E2
RING1 CUL4A
RING1 ZFP91
RING1 RYBP
RING1 RING1
RING1 COBLL1
RING1 GJB3
PTTG1IP PTTG1
PTTG1IP CLEC7A
PTTG1IP PTTG1IP
ACTG1 RELA
ACTG1 CDKN2A
ACTG1 NFKB2
ACTG1 PLD1
ACTG1 REL
ACTG1 TNFRSF1A
ACTG1 ACTG1
ACTG1 DSTN
ACTG1 RC3H1
ACTG1 DYNLL1
ACTG1 EPS8L2
ACTG1 PFN2
ACTG1 RIPK1
DCUN1D5 UBE2M
DCUN1D5 CUL4A
DCUN1D5 SOCS6
DCUN1D5 CUL3
DCUN1D5 LNX1
DCUN1D5 CAND1
UBE2D3 MDM2
UBE2D3 ARF6
UBE2D3 RNF11
UBE2D3 BTRC
UBE2D3 BARD1
UBE2D3 RNF7
UBE2D3 SQSTM1
UBE2D3 XIAP
UBE2D3 RNF126
UBE2D3 ZNRF1
UBE2D3 TRIM11
UBE2D3 UBA1
UBE2D3 SMURF1
UBE2D3 RNF168
UBE2D3 HUWE1
UBE2D3 UBE2D3
UBE2D3 BRIX1
UBE2D3 RNF13
UBE2D3 RLIM
UBE2D3 SAT1
UBE2D3 STAU1
UBE2D3 RSPRY1
UBE2D3 TRIM2
UBE2D3 ZNRF2
UBE2D3 TRIM26
UBE2D3 TRIM8
TIMM23 FAM210B
NECTIN1 PARD3
NECTIN1 NECTIN4
NECTIN1 NECTIN1
HBEGF EGFR
HBEGF FBLN1
HBEGF BAG1
HBEGF HBEGF
NFYA SRF
NFYA ATXN1
NFYA EP300
NFYA CDKN1A
NFYA SRSF1
NFYA KPNB1
NFYA ATF6
NFYA HMGA1
NFYA DVL3
NFYA UBL5
PPP1R11 PPP1CB
LAMA5 SMAD2
LAMA5 SOS1
LAMA5 BCAM
LAMA5 BTBD10
LAMA5 PLAT
LAMA5 COL7A1
NCKAP1 RAC1
NCKAP1 HSPA8
NCKAP1 YWHAG
NCKAP1 YWHAZ
NCKAP1 NCK1
NCKAP1 PFN2
NCKAP1 ABI1
NCKAP1 CYFIP1
NCKAP1 DNMBP
CASP10 POLR2A
CASP10 TNFRSF1A
CASP10 XIAP
CASP10 CASP7
CASP10 CFLAR
CASP10 RNF34
CASP10 PRDX6
CASP10 RYBP
CASP10 CASP14
CASP10 CASP10
CASP10 RIPK1
LYPLA2 MED31
KRT18 EGFR
KRT18 YWHAG
KRT18 YWHAZ
KRT18 KRT8
KRT18 GOLGA2
KRT18 CASP7
KRT18 YWHAE
KRT18 DNAJB6
KRT18 PNN
KRT18 MCC
KRT18 KRT5
KRT18 KRT18
KRT18 RPS6KA3
KRT18 PKP3
KRT18 KIFC3
KRT18 KRT6A
RNF168 KDM1A
RNF168 RNF11
RNF168 USP10
RNF168 RNF126
RNF168 SQSTM1
RNF168 RABGEF1
RNF168 RNF168
RNF168 UBB
RNF168 TRIM8
LAMB3 PDIA3
LAMB3 CDC42
LAMB3 COL7A1
DVL3 KLF4
DVL3 PPP2CA
DVL3 C8orf33
DVL3 MARK2
DVL3 SNIP1
DVL3 LNX1
DVL3 ZNF165
DVL3 PITX1
DVL3 CSNK1E
DVL3 CCNK
DVL3 NOL12
DVL3 LRRFIP2
