CLPS PNLIP
PTK2 IGF1R
PTK2 RAC1
PTK2 ATXN2
PTK2 ARHGAP26
PTK2 DST
PTK2 NEDD8
PTK2 RBBP6
PTK2 FLT4
PTK2 SOCS2
PTK2 CD79B
PTK2 SORBS1
PTK2 CNP
PTK2 RIPK1
PTK2 SELENOP
PTK2 UBAP2L
PTK2 EPHA2
PTK2 ROCK1
PTK2 LDB2
PTK2 RHOU
PRKD3 KPNA2
PRKD3 HDAC5
PRKD3 KPNB1
SNX1 HGS
SNX1 IKBKB
SNX1 SNX1
SNX1 RABAC1
SNX1 ARL6IP1
SNX1 VPS26A
SNX1 VPS29
SNX1 SH3GLB1
IRF1 SUMO1
IRF1 RELA
IRF1 EP300
IRF1 GSK3B
IRF1 IRF9
IRF1 XAF1
IRF1 ISG15
IRF1 NOD1
IRF1 PSMB9
IRF1 STAT5A
IRF1 IFIT2
IRF1 IL18BP
DDX1 RELA
DDX1 MYC
DDX1 HNRNPM
DDX1 RTRAF
DDX1 RC3H1
DDX1 RIF1
DDX1 TAF15
DDX1 EWSR1
DDX1 DDX17
DDX1 SMAD2
DDX1 DHX15
DDX1 ILF2
DDX1 ILF3
DDX1 RALY
DDX1 RELB
RGS3 ARRB1
RGS3 YWHAE
RGS3 PLSCR1
RGS3 GNAI3
RGS3 MAPK12
RGS3 EFNB2
RGS3 HIPK3
RGS3 RGS3
AFF1 CCNT1
AFF1 RELA
AFF1 SIAH1
AFF1 BRD4
AFF1 KMT2A
AFF1 SMAD9
AFF1 AFF4
AFF1 AFF1
CYB5R3 SDHA
CYB5R3 CYB5A
CYB5R3 CYB5R3
CYB5R3 NRM
CYB5R3 STOM
CYB5R3 VAMP5
CYB5R3 MFSD6
CYB5R3 PNLIPRP1
CYB5R3 FAM3C
CYB5R3 VAMP4
CYB5R3 TMEM115
CYB5R3 FUNDC2
SKAP2 FYN
SKAP2 SOS1
SKAP2 SKAP2
FABP4 OSTF1
FABP4 EXT2
FABP4 SNCG
CHMP5 APPBP2
CHMP5 UBA2
CHMP5 CHMP4B
CHMP5 ISG15
CHMP5 CHMP5
CHMP5 CHMP2A
CHMP5 CHMP1A
CHMP5 PDCD10
CHMP5 CHMP3
CHMP5 MITD1
TNFRSF10A JUNB
TNFRSF10A FOSL1
TNFRSF10A SQSTM1
TNFRSF10A OTUD7B
TNFRSF10A CASP10
TNFRSF10A CFLAR
TNFRSF10A RASSF1
TNFRSF10A BCL10
TNFRSF10A RIPK1
TNFRSF10A TNFRSF10A
TNFRSF10A TNFRSF10D
HIPK2 DAXX
HIPK2 CREBBP
HIPK2 SUMO1
HIPK2 SKI
HIPK2 EP300
HIPK2 CBX3
HIPK2 SIAH1
HIPK2 SMAD1
HIPK2 HIPK2
HIPK2 NLK
HIPK2 WSB1
HIPK2 CXCL1
HIPK2 TLE1
HIPK2 WNK1
HIPK2 SMAD2
HIPK2 CHMP4B
HIPK2 SMAD3
SUPT5H ZFYVE9
SUPT5H CCNT1
SUPT5H CSNK2A1
SUPT5H LMNA
SUPT5H XRCC5
SUPT5H POLR2A
SUPT5H POLR2H
SUPT5H NELFB
SUPT5H SUPT6H
SUPT5H IK
SUPT5H SSBP3
SUPT5H MED31
SUPT5H SUPT5H
SUPT5H SAP30BP
SUPT5H ZNF496
TXNL1 CDC42
TXNL1 PSMC3
RPS10 NFKB2
RPS10 HSPA8
RPS10 HSPD1
RPS10 ANXA2
RPS10 HNRNPA2B1
RPS10 HNRNPD
RPS10 HSP90AA1
RPS10 SSRP1
RPS10 HIP1
RPS10 KPNB1
RPS10 RELB
RPS10 RPL22
RPS10 GNAI2
RPS10 RAN
RPS10 RC3H1
RPS10 RPL36A
RPS10 RPL26
RPS10 TNPO1
HSF1 DAXX
HSF1 MAPK11
HSF1 CREBBP
HSF1 SUMO1
HSF1 HDAC2
HSF1 CSNK2A1
HSF1 PRKDC
HSF1 HSPA8
HSF1 GSK3B
HSF1 XRCC5
HSF1 MAPK3
HSF1 BAG3
HSF1 HSP90AA1
HSF1 TAF1
HSF1 YWHAE
HSF1 HSBP1
HSF1 FILIP1
HSF1 HSF1
HSF1 CSNK2A2
HSF1 STIP1
HSF1 MAPK12
HSF1 TAF7
TCEAL9 PRPF40A
TCEAL9 KDELR1
TCEAL9 SOD2
ACSL3 CPT1A
TRAF3IP2 SRSF1
TRAF3IP2 HSP90AA1
TRAF3IP2 IKBKB
TRAF3IP2 TBK1
TRAF3IP2 CD40
TRAF3IP2 TRAF3IP2
NMT2 CSNK2B
NMT2 BTF3
NMT2 CASP3
NMT2 ANXA7
TBX3 CA8
TBX3 TBX3
ACKR1 CXCL8
ACKR1 CXCL1
ACKR1 CCL2
SMAD9 SMAD4
SMAD9 SMAD3
SMAD9 SMAD2
SMAD9 FN1
SMAD9 SNRNP70
SMAD9 PIR
SMAD9 KMT2D
SMAD9 HUWE1
SMAD9 SF3B1
SMAD9 SPTBN1
SMAD9 LEMD3
SMAD9 FLI1
SMAD9 DST
SMAD9 RMND5A
SMAD9 LRP5
SMAD9 TINAGL1
SMAD9 SMG1
SMAD9 SMAD9
SMAD9 BAZ1A
SMAD9 ZNF83
SMAD9 DSTN
SMAD9 STAG1
SMAD9 TRIP12
SMAD9 RRBP1
SMAD9 ARID1B
SMAD9 PLEC
SMAD9 UNC45A
SMAD9 CPXM2
SMAD9 PRKD2
SMAD9 PPP2R5E
SMAD9 HEY1
SMAD9 CEP135
EBF1 CREBBP
EBF1 EP300
EBF1 BCL6
EBF1 EBF1
NPLOC4 VCP
NPLOC4 UBXN1
NPLOC4 USP13
NPLOC4 UBB
NPLOC4 SVIP
NPLOC4 NSFL1C
NPLOC4 UBXN7
SLC44A1 MAP4K3
HLA-DRA CD74
HLA-DRA CD63
HLA-DRA HLA-DRB5
HLA-DRA HLA-DRB1
HLA-DRA HLA-DMA
HEXA FYN
HEXA CRK
HEXA MAN2C1
HEXA GNS
RALA SMAD4
RALA KRAS
RALA RAP2A
RALA PPP2R1B
RALA EXOC1
RALA CALM2
RALA RGL2
RALA RALA
RALA EXOC6B
RALA EXOC5
CFH HIP1
CFH CFI
FILIP1L APC
FILIP1L SMTN
SNRPD3 PRKDC
SNRPD3 CDC5L
SNRPD3 HSPA8
SNRPD3 HSPD1
SNRPD3 ILF2
SNRPD3 SNRNP70
SNRPD3 SRSF1
SNRPD3 HNRNPA2B1
SNRPD3 SNW1
SNRPD3 HNRNPM
SNRPD3 SF3B1
SNRPD3 SRRM2
SNRPD3 ALYREF
SNRPD3 SNRPE
SNRPD3 SF3A2
SNRPD3 PRPF8
SNRPD3 SNRPD1
SNRPD3 SNRPF
SNRPD3 SNRPB2
SNRPD3 SRSF2
SNRPD3 RBMX
SNRPD3 PHF5A
SNRPD3 FRG1
SNRPD3 LSM2
SNRPD3 PNN
SNRPD3 SF3B6
SNRPD3 SREK1
SNRPD3 SNRPA1
SNRPD3 STXBP3
SNRPD3 SF3B2
SNRPD3 SNRNP48
SNRPD3 ISY1
SNRPD3 SRRM1
SNRPD3 SNRNP40
SNRPD3 SMNDC1
SNRPD3 DHX38
SNRPD3 DDX46
SNRPD3 SLU7
SNRPD3 RALY
SNRPD3 DDX23
SNRPD3 HMG20B
SNRPD3 CWC15
SNRPD3 SF3A3
SNRPD3 DHX15
SNRPD3 RBM17
SNRPD3 PUF60
SNRPD3 BZW1
SPEN HDAC2
SPEN RARA
SPEN PLCG1
SPEN CDC5L
SPEN DDX17
SPEN CTBP2
SPEN BCL6
SPEN CRK
SPEN SNRNP70
SPEN DHX9
SPEN MTA2
SPEN SRSF1
SPEN SNW1
SPEN SF3B1
SPEN TRA2B
SPEN RUNX1T1
SPEN UBE2L6
SPEN SNRPB2
SPEN SNRNP27
SPEN SRSF2
SPEN LSM2
SPEN PRPF3
SPEN ACIN1
SPEN PPM1G
SPEN RBM39
SPEN SF3B6
SPEN ALYREF
SPEN SNRNP40
SPEN RBM17
SPEN DDX23
SPEN MFAP1
SPEN MOV10
SPEN LUC7L3
SPEN SF3B2
SPEN SRRM2
SPEN DHX38
SPEN CWC15
SPEN NCK1
SPEN ISY1
SPEN DHX15
SPEN BUD31
SPEN PRPF8
SPEN CFAP20
SPEN SLU7
SPEN SF3A3
SPEN DDX46
SPEN IK
SPEN PRPF40A
SPEN NUDT21
SPEN SNRPA1
SPEN SMNDC1
SPEN PUF60
SPEN SF3A2
SPEN SRSF4
SPEN SRRM1
SPEN RBM25
SPEN SRSF9
SPEN SRSF11
KCTD20 MARK4
SUMO1 TDG
SUMO1 DAXX
SUMO1 CREBBP
SUMO1 ATF2
SUMO1 TNFRSF1A
SUMO1 UBA2
SUMO1 MX1
SUMO1 ETV6
SUMO1 PIAS3
SUMO1 RANBP2
SUMO1 RAD54L2
SUMO1 ZMYND11
SUMO1 TRIM24
SUMO1 SP3
SUMO1 HIPK3
SUMO1 SENP6
SUMO1 RREB1
SUMO1 CD40
SUMO1 MEF2A
SUMO1 TOP1
SUMO1 SUMO1
SUMO1 NFKBIA
SUMO1 STOM
SUMO1 MSX1
SUMO1 SPTBN1
SUMO1 NFKB2
SUMO1 SP1
SUMO1 HGS
SUMO1 WDR33
SUMO1 BTBD3
TRIM69 HGS
TRIM69 HAUS1
TRIM69 BIN3
TRIM69 TRIM69
KPNA2 CREBBP
KPNA2 RELA
KPNA2 MYC
KPNA2 EP300
KPNA2 RAC1
KPNA2 NFKB2
KPNA2 AP2B1
KPNA2 PTMA
KPNA2 FN1
KPNA2 POLR2H
KPNA2 RECQL
KPNA2 RELB
KPNA2 KPNB1
KPNA2 CSE1L
KPNA2 ARL4A
KPNA2 ING1
KPNA2 KPNA6
KPNA2 NUP153
KPNA2 MTA2
KPNA2 MCC
KPNA2 IKBKB
KPNA2 USHBP1
KPNA2 RBPMS
KPNA2 PRKAA1
KPNA2 POLR2L
KPNA2 RASAL2
KPNA2 CSNK1A1
KPNA2 LZTS2
KPNA2 TXNIP
KPNA2 KPNA2
ZBTB7A SMAD4
ZBTB7A HDAC2
ZBTB7A RELA
ZBTB7A SP1
ZBTB7A PRKDC
ZBTB7A XRCC5
ZBTB7A SP3
ZBTB7A BCL6
ZBTB7A KHDRBS1
ZBTB7A MTA2
ZBTB7A BCOR
ZBTB7A ZBTB7A
FSTL1 APPBP2
FSTL1 TGFBR2
FSTL1 TAF7
FSTL1 DIP2A
SERTAD1 CREBBP
SERTAD1 SETD7
SERTAD1 ELOC
SERTAD1 XIAP
SERTAD1 CHURC1
NUCB2 CASP3
NUCB2 CASP7
NUCB2 ARL13B
NUCB2 SLC7A1
NUCB2 ASPH
PHF14 ETS1
MGST2 VAMP3
MGST2 GIMAP5
MGST2 SGCB
MGST2 MGST2
MGST2 CLEC14A
MGST2 TMEM167B
EVA1C RBBP6
SOCS2 IGF1R
SOCS2 ELOC
SOCS2 POLR2A
SOCS2 COPS2
SOCS2 EPHA2
SOCS2 CRK
SOCS2 RAB1A
SOCS2 PSMD12
SOCS2 TAF15
SOCS2 ATP6V1E1
SOCS2 STAT5B
SOCS2 POLR2H
SOCS2 PPM1G
SOCS2 GNAS
SOCS2 SHROOM1
SOCS2 YES1
HLA-A PDIA3
HLA-A COPB1
HLA-A CALR
HLA-A DEK
HLA-A GNAS
HLA-A UBB
HLA-A PRKCH
HLA-A HYOU1
HLA-A TAPBP
HLA-A HLA-C
HLA-A CD81
HLA-A TAP2
HLA-A HLA-A
CST3 CTSL
BTG3 CNOT8
EPHA2 PTPN11
EPHA2 KRAS
EPHA2 SHC1
EPHA2 CBL
EPHA2 HSP90AA1
EPHA2 EPHA2
EPHA2 TNFAIP1
EPHA2 EFNA1
SKIL SMAD4
SKIL TDG
SKIL SKI
SKIL PIAS3
SKIL SMAD3
SKIL SMAD2
SKIL SMAD1
SKIL FN1
SKIL SNRNP70
SKIL SNW1
SKIL VPS28
SKIL TRAK1
SKIL SASH1
SKIL HEY1
SKIL TFPI2
SKIL SKIL
SKIL SMURF2
SKIL ANKRD11
SKIL HIPK3
SKIL EIF4G2
SKIL NID1
SKIL PSMC2
SKIL THSD7A
SKIL COL4A2
SKIL AHNAK
SKIL NID2
SKIL GOLGB1
KPNA1 LMNA
KPNA1 SET
KPNA1 ELAVL1
KPNA1 CSNK1A1
KPNA1 KPNB1
KPNA1 CSE1L
KPNA1 IPO5
KPNA1 RUNX1T1
KPNA1 USP1
KPNA1 RANBP2
KPNA1 RELB
YTHDC1 PLCG1
YTHDC1 FYN
YTHDC1 KHDRBS1
YTHDC1 SNRNP70
YTHDC1 SRSF1
YTHDC1 ANKRD28
YTHDC1 TRA2B
YTHDC1 SRPK2
YTHDC1 SRSF2
NPR1 PDE10A
NPR1 NPR1
NPR1 PDE2A
VCP MAP3K3
VCP MYC
VCP PRKDC
VCP WRN
VCP HSPA8
VCP CAV1
VCP CCT5
VCP LNX1
VCP PPP2CA
VCP PSMC4
VCP SEM1
VCP UBB
VCP NFKBIA
VCP SIK2
VCP PSMD1
VCP PPP2R1A
VCP CNBP
VCP SELENOS
VCP NSFL1C
VCP VCP
VCP INSIG1
VCP SVIP
VCP HSP90AA1
VCP UBXN7
VCP UBXN1
VCP UBXN4
VCP FCHSD2
VCP AUP1
VCP UBE2J1
VCP PSMA2
VCP TRIM13
VCP PSMA4
VCP SMURF1
VCP HUWE1
VCP RNF2
VCP RAB11B
VCP PKN2
VCP VCAM1
VCP ELAVL1
VCP NUB1
VCP IQGAP1
VCP TUBB4B
VCP PSMA6
VCP USP13
VCP STIP1
VCP POLR2A
VCP CNIH4
VCP MCC
VCP NUAK1
VCP XAF1
TASOR2 PIK3R3
TASOR2 USHBP1
TASOR2 KIFC3
TASOR2 PRKAR1B
TASOR2 MEOX2
TASOR2 CCDC85B
TASOR2 COX5B
TASOR2 TASOR2
NRBP1 CDKN1A
NRBP1 GSK3B
NRBP1 ELOC
NRBP1 CSNK2B
NRBP1 SORBS3
NRBP1 RIF1
PNRC2 RARA
PNRC2 NR5A2
PNRC2 SPAG9
ARHGEF28 RHOA
ARHGEF28 YWHAE
ARHGEF28 YWHAH
SPART ZFYVE9
SPART SMAD2
SPART HSPA5
SPART SMURF1
SPART SMURF2
SPART WWP1
SPART OTUD7B
SPART DESI2
GNAZ NUCB1
GNAZ PRKCH
GNAZ NMT1
GNAZ GNAZ
DFFA YWHAG
DFFA EWSR1
DFFA CASP3
DFFA CASP7
DFFA MCC
DFFA TMBIM4
DFFA CYP4B1
DFFA DFFA
DFFA STRN4
MAP4K4 KRAS
MAP4K4 RAP2A
MAP4K4 SSRP1
MAP4K4 NCK1
MAP4K4 CCDC88A
MAP4K4 GBP3
ROBO1 SRGAP2
TAF13 TAF11
TAF13 TAF1
TAF13 TAF15
TAF13 TAF7
TAF13 TAF13
TAF13 TAF3
TAF13 GTF2A1
TAF13 TAF9B
FUNDC2 ARL13B
FUNDC2 USP13
FUNDC2 NUDT21
FUNDC2 STOM
FUNDC2 FUNDC2
FUNDC2 MFSD14B
GOSR1 GOSR2
PRR5L ZFP36
PRR5L MAD2L2
PRR5L KANK2
PAFAH1B2 BAG3
PAFAH1B2 CCT3
PAFAH1B2 PAFAH1B1
PAFAH1B2 ACIN1
PAFAH1B2 MCC
PAFAH1B2 REXO1
PXN PTPN11
PXN IGF1R
PXN ASAP1
PXN GSK3B
PXN EWSR1
PXN MAPK3
PXN CBL
PXN FYN
PXN BCR
PXN BCAR1
PXN GAB1
PXN CRK
PXN ASAP2
PXN TUBG1
PXN PTPRK
PXN TLN1
PXN ITGAV
PXN PXN
PXN TGM2
PXN PTPRB
PXN NCK1
PXN PPP2CA
PXN TUBA1B
PXN ARHGAP5
PXN CEACAM1
PXN SORBS1
PXN CASP3
PXN SRSF3
PXN PARVA
PXN YES1
LPP PPP2R1A
NXF1 MYC
NXF1 BLMH
NXF1 NUP153
NXF1 DHX9
NXF1 SRSF1
NXF1 SNW1
NXF1 BECN1
NXF1 VPS28
NXF1 BIRC2
NXF1 KPNB1
NXF1 IPO11
NXF1 TNFAIP1
NXF1 ALYREF
NXF1 RANBP2
NXF1 TIFA
NXF1 RAN
NXF1 UPF1
NXF1 SRSF3
NXF1 GTPBP2
NXF1 SRRM1
NXF1 NXF1
NXF1 FYTTD1
NXF1 NUTF2
NXF1 LUC7L3
NXF1 HP1BP3
NXF1 DHX15
NXF1 CASC3
NXF1 MAP1B
NXF1 TNPO1
NXF1 UPF2
NXF1 UPF3A
NXF1 GPBP1
NXF1 KATNBL1
NXF1 PRKAR1B
NXF1 BIN3
UBE2L6 ARHGDIA
UBE2L6 RNF144A
UBE2L6 PJA2
UBE2L6 ARIH2
UBE2L6 RNF125
UBE2L6 UBE2L6
UBE2L6 NAMPT
UBE2L6 RNF122
ENAH RAC1
ENAH BAIAP2
ENAH PRPF40A
ENAH RAPH1
ENAH ENAH
MYL12A MAP3K3
MYL12A TNFRSF1A
MYL12A MYH9
MYL12A CDC42BPA
MYL12A MCC
MTA2 HDAC2
MTA2 NR2C1
MTA2 BCL6
MTA2 SMARCA2
MTA2 SMARCC2
MTA2 APPL1
MTA2 HNRNPD
MTA2 NACC2
MTA2 HMG20B
MTA2 KMT2A
MTA2 EIF3A
MTA2 STAG1
MTA2 STAG2
MTA2 BAZ1A
MTA2 MTA2
MTA2 RAN
MTA2 TAF1
MTA2 SMARCE1
MTA2 SIN3B
MTA2 SMC3
MTA2 GSE1
KIAA1217 SIAH1
KIAA1217 MAPRE1
KIAA1217 HSBP1
KIAA1217 SORBS3
NOD1 XIAP
NOD1 HSP90AA1
NOD1 SUGT1
NOD1 CFLAR
NOD1 HSPA1B
NOD1 NOD1
NOD1 CARD6
CHMP2A CHMP4B
CHMP2A CHMP3
CHMP2A VPS4A
CHMP2A MITD1
CHMP2A CHMP1A
CHMP2A CHMP2A
ACTR10 DCTN2
IFI27 CCND1
GANAB MYC
GANAB PRRC2A
GANAB TIMP2
GANAB MCC
GANAB HLA-C
GANAB TNFRSF10D
DNTTIP2 MYC
DNTTIP2 CAVIN1
PRKAR1B SMAD4
PRKAR1B WRN
PRKAR1B CDKN1A
PRKAR1B SMAD3
PRKAR1B PIK3R3
PRKAR1B BAG3
PRKAR1B SNW1
PRKAR1B GLIS2
PRKAR1B FCHSD2
PRKAR1B KIF5B
PRKAR1B WNK1
PRKAR1B DACH1
PRKAR1B CDC37
PRKAR1B ANKS1A
PRKAR1B RUNX1T1
PRKAR1B AKAP1
PRKAR1B PRKAR1B
PRKAR1B LNX1
PRKAR1B KANK2
PRKAR1B MYO15B
PRKAR1B SYTL4
PRKAR1B POLE4
PRKAR1B THRA
PRKAR1B COX5B
PRKAR1B UACA
PRKAR1B SAP30BP
AP1AR KLC1
CCN2 FN1
CCN2 ACTG1
CCN2 HSPG2
CCN2 CCN3
PALMD ABLIM3
NARF LMNA
PRKDC MAP3K3
PRKDC SRF
PRKDC RELA
PRKDC SP1
PRKDC CSNK2A1
PRKDC MYC
PRKDC EP300
PRKDC XRCC5
PRKDC HSPA8
PRKDC CDC5L
PRKDC ILF2
PRKDC ILF3
PRKDC PRPF8
PRKDC THRA
PRKDC WRN
PRKDC POU2F1
PRKDC DHX9
PRKDC PPP6C
PRKDC PRKDC
PRKDC HOXB7
PRKDC HDGF
PRKDC NOTCH1
PRKDC RNF144A
PRKDC TOP1
PRKDC SRSF2
PRKDC RBMX
PRKDC YWHAG
PRKDC SNRPD1
PRKDC CSNK2A2
PRKDC SF3B1
PRKDC SRSF1
PRKDC TNFRSF1A
PRKDC POLR2A
PRKDC IKBKB
PRKDC SF3B2
PRKDC CWC15
PRKDC SNRPA1
PRKDC HSP90AA1
PRKDC PLCB1
PRKDC SRRM1
PRKDC BZW1
PRKDC ADAR
PRKDC BECN1
PRKDC RELB
PRKDC CASP3
PRKDC RECQL
PRKDC NFKB2
CPT1A AGPAT5
CPT1A AGPAT4
CPT1A GPAT4
CPT1A AGPAT1
SURF4 PTP4A3
SURF4 TMBIM4
SURF4 SERINC3
HDAC5 GATA2
HDAC5 NFKB2
HDAC5 YWHAG
HDAC5 SMAD3
HDAC5 MEF2D
HDAC5 MEF2A
HDAC5 BCL6
HDAC5 NFATC1
HDAC5 TBL1XR1
HDAC5 YWHAE
HDAC5 YWHAH
HDAC5 NRIP1
HDAC5 PPP2CA
HDAC5 PKN2
HDAC5 HDAC5
HDAC5 PPP2R2A
HDAC5 SIK2
HDAC5 BCOR
HDAC5 PRKAA1
HDAC5 ANKRD11
HDAC5 PRKD2
HDAC5 MAFF
HDAC5 CAMK1
ST3GAL1 B4GAT1
ST3GAL1 ST6GALNAC1
ST3GAL1 B3GNT2
PPFIBP1 KRAS
PPFIBP1 YWHAG
PPFIBP1 PPFIA1
PPFIBP1 PTPRM
PPFIBP1 PPFIBP1
PPFIBP1 COMMD7
AUP1 KRAS
AUP1 RNF11
AUP1 SEL1L
AUP1 UBE2J1
AUP1 ITGAV
AUP1 ITGA2
AUP1 ITGA1
BAG5 MAP3K3
BAG5 HSPA8
BAG5 BAG5
SMARCE1 HDAC2
SMARCE1 TRIP10
SMARCE1 SS18
SMARCE1 SMAD1
SMARCE1 ETS2
SMARCE1 PDCD6IP
SMARCE1 SMARCA2
SMARCE1 SMARCC2
SMARCE1 BRD7
SMARCE1 ARID1B
SMARCE1 SMARCD1
SMARCE1 PHF10
SMARCE1 MEOX2
SMARCE1 AMOTL2
SMARCE1 USHBP1
SMARCE1 KIFC3
SMARCE1 BAZ1B
SMARCE1 RELB
SMARCE1 PSMC6
CAPN2 NFATC2
CAPN2 DYRK1A
CAPN2 MAPK3
CAPN2 CAPNS1
CAPN2 ZFYVE21
CAPN2 NMT1
MAFF NFE2L1
MAFF MAFF
TRIB2 SMURF1
NUFIP2 YWHAG
NUFIP2 G3BP1
NUFIP2 SUMO3
NUFIP2 RC3H1
NUFIP2 PEAR1
GAK CREBBP
GAK HSPA8
GAK HIP1R
EIF5B SMAD2
EIF5B ETS1
EIF5B CBL
EIF5B PRKAA1
EIF5B EIF1AX
FILIP1 CDC42
XPOT MAP3K3
XPOT MYC
XPOT TNFRSF1A
XPOT NUP153
XPOT RAN
XPOT RANBP2
LGMN SET
LGMN LGMN
BTNL9 GIMAP5
ILF3 LUC7L2
ILF3 NAP1L1
ILF3 DDX17
ILF3 DDB1
ILF3 EWSR1
ILF3 HSPA5
ILF3 ILF2
ILF3 SNRNP70
ILF3 DHX9
ILF3 TOP1
ILF3 HNRNPM
ILF3 ELAVL1
ILF3 VPS37C
ILF3 SF3B1
ILF3 STAU1
ILF3 PLSCR1
ILF3 BIRC2
ILF3 UPF1
ILF3 RPL36A
ILF3 RPL22
ILF3 TAF15
ILF3 SLC25A3
ILF3 SYNE1
ILF3 RPL26
ILF3 PCBP2
ILF3 MOV10
ILF3 DDX18
ILF3 RBPMS
ILF3 BRIX1
ILF3 DHX15
ILF3 ADAR
ILF3 SCYL2
ILF3 IPO5
ILF3 RALY
ILF3 PWP1
ILF3 MCF2L
ILF3 SF3A2
ILF3 RPL17
MAPK12 CDKN1A
MAPK12 SIAH1
MAPK12 ETS1
MAPK12 HTRA2
MAPK12 ZFP36
MAPK12 MYLK
MAPK12 RCAN1
MAPK12 STMN1
MAPK12 MAPK12
MAPK12 LIFR
MAPK12 EEF2K
MSX1 CREBBP
MSX1 SP1
MSX1 POU2F1
MSX1 TAF1
MSX1 TLE1
MSX1 RBPMS
MSX1 MSX1
RASSF1 DAXX
RASSF1 DDB1
RASSF1 EWSR1
RASSF1 TNFRSF1A
RASSF1 TUBG1
RASSF1 RHOA
RASSF1 LATS2
RASSF1 SMURF1
RASSF1 MAP1B
RASSF1 MAP1S
RASSF1 RASSF1
RASSF1 ITPRIP
RASSF1 ATP2B4
RASSF1 C8orf33
RASSF1 GABARAPL1
RASSF1 EXOSC8
RASSF1 IGFBP5
PIR NFKBIA
TEK PTPN11
TEK CAV1
TEK SHC1
TEK STAT5A
TEK PTPRK
TEK STAT5B
TEK PTPRB
TEK ANGPT2
TEK TEK
FLI1 SRF
FLI1 SIAH1
FLI1 SMAD3
FLI1 CTBP2
FLI1 EWSR1
FLI1 ETV6
ASB9 RELA
ASB9 HSPD1
ASB9 ELOC
ASB9 CRK
ASB9 ELOA
LUC7L3 CDC5L
LUC7L3 PTPN11
LUC7L3 YWHAG
LUC7L3 DDX17
LUC7L3 SNRNP70
LUC7L3 DHX9
LUC7L3 SRSF1
LUC7L3 SNW1
LUC7L3 SF3B1
LUC7L3 TRA2B
LUC7L3 RBM25
LUC7L3 SRRM2
LUC7L3 RBM39
LUC7L3 ALYREF
LUC7L3 SRSF11
LUC7L3 PRPF40A
LUC7L3 SRRM1
LUC7L3 MFAP1
LUC7L3 PPM1G
LUC7L3 SRSF9
LUC7L3 ISY1
LUC7L3 BUD31
LUC7L3 SNRNP40
LUC7L3 PRPF8
LUC7L3 MOV10
LUC7L3 DHX15
LUC7L3 SRPK2
LUC7L3 DDX23
LUC7L3 SNRPA1
LUC7L3 NUDT21
LUC7L3 DHX38
LUC7L3 IK
LUC7L3 SF3B2
LUC7L3 SF3A2
LUC7L3 SF3A3
LUC7L3 SRSF2
LUC7L3 LSM2
LUC7L3 PRPF3
LUC7L3 SF3B6
LUC7L3 PUF60
LUC7L3 SLU7
LUC7L3 RBM17
LUC7L3 CWC15
LUC7L3 ACIN1
LUC7L3 SRSF4
LUC7L3 SNRPB2
LUC7L3 SNRNP27
LUC7L3 CFAP20
LUC7L3 LUC7L3
LUC7L3 DDX46
LUC7L3 CLK1
LUC7L3 SMNDC1
EPHA4 FGFR1
EPHA4 FYN
EPHA4 EFNB2
EPHA4 ARHGEF15
EPHA4 EFNA1
EPHA4 EPHA4
WBP2 SMAD5
WBP2 NEDD4
WBP2 BAG3
WBP2 WWP1
CCN1 MYC
CCN1 ITGAV
GOLGA4 BIRC6
GOLGA4 EXOC1
GOLGA4 MCC
GOLGA4 GOLGA4
GOLGA4 PRKCH
NOSIP PPP2CA
NOSIP PPP2R1A
NOSIP BCAR3
NOSIP PPP2R2A
BRWD1 HDAC7
BRWD1 DDB1
BRWD1 SMARCD1
BRWD1 NUTF2
BRWD1 UBXN7
BCAR1 PTPN11
BCAR1 FGFR1
BCAR1 COPB1
BCAR1 HSPA5
BCAR1 CBL
BCAR1 FYN
BCAR1 SOS1
BCAR1 CD2AP
BCAR1 RAPGEF1
BCAR1 CRK
BCAR1 BCAR3
BCAR1 NCK1
BCAR1 GLIS2
BCAR1 YWHAH
BCAR1 ID2
BCAR1 PLPP3
BCAR1 CASP3
BCAR1 FXYD6
BCAR1 SH2D3C
BCAR1 ANKS1A
BCAR1 YES1
TSPAN15 GYPC
LFNG NOTCH1
RALGDS KRAS
RALGDS ARRB1
RALGDS RAP2A
RALGDS RRAS
RALGDS MAPK3
RALGDS RIT1
VPS37B HGS
VPS37B PDCD6IP
VPS37B CD2AP
VPS37B BAG3
VPS37B VPS28
VPS37B VPS37C
VPS37B SMARCD1
VPS37B MVB12A
VPS37B PRKAA1
VPS37B SORBS3
VPS37B LNX1
VPS37B ENKD1
VPS37B OSTF1
VPS4A PDCD6IP
VPS4A CHMP4B
VPS4A CHMP1A
VPS4A VPS4A
ATXN1L NBR1
ATXN1L HGS
ATXN1L CTBP2
ATXN1L PRRC2A
ATXN1L DAB2
ATXN1L RBPMS
ATXN1L RBFOX2
ATXN1L HIVEP1
ATXN1L MEOX2
ATXN1L MATN2
ATXN1L AFAP1L2
ATXN1L EPB41L2
ATXN1L ZSWIM8
ATXN1L SMARCC2
ATXN1L ZC3H7B
ATXN1L NIT1
ATXN1L CHD6
ATXN1L RAD54L2
ATXN1L FAM168A
ATXN1L ARID5A
PDGFA SP1
PDGFA PLCG1
PDGFA FN1
PDGFA HSPG2
PDGFA SPARC
PDGFA PDGFA
PDGFA ASPH
SVIL HSPA8
SVIL YWHAG
